"region_id","zip_code","state","city","date","median_price","initial_price","pct_change"
58695,"02215","MA","Boston",2003-12-31,256616.460994573,151961.322299724,68.8695893869823
58695,"02215","MA","Boston",2004-01-31,258809.811896384,151961.322299724,70.312950676959
58695,"02215","MA","Boston",2004-02-29,260891.398136938,151961.322299724,71.6827638695868
58695,"02215","MA","Boston",2004-03-31,263075.715380969,151961.322299724,73.1201804509738
58695,"02215","MA","Boston",2004-04-30,264412.705657414,151961.322299724,74.0000031954797
58695,"02215","MA","Boston",2004-05-31,266020.166935505,151961.322299724,75.0578126786853
58695,"02215","MA","Boston",2004-06-30,267181.845116342,151961.322299724,75.8222691622541
58695,"02215","MA","Boston",2004-07-31,269159.405408064,151961.322299724,77.1236268115523
58695,"02215","MA","Boston",2004-08-31,270852.38882657,151961.322299724,78.2377151814646
58695,"02215","MA","Boston",2004-09-30,272690.207711363,151961.322299724,79.4471142949891
